exam_id,condition_or_syndrome,diagnostic_target,when_to_use_structured,result_changes_management,management_link,evidence_source_primary,source_url_or_pubmed,LR_plus,LR_minus,evidence_tier,difficulty,time_burden_minutes,equipment_needed,care_setting,contraindications_or_limitations,retrieval_tags,actionability_score_seed,evidence_status,evidence_summary,last_reviewed
heent_lymph_nodes_and_thyroid_thyroid_thyroid_inspection_and_palpation,Thyroid disease; neck mass; endocrine exam,Screens thyroid enlargement or nodules,Thyroid disease; neck mass; endocrine exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1.5,none,inpatient bedside; outpatient clinic,"Palpate gently; stop if marked pain, airway concern, skin breakdown, trauma concern, or patient preference limits the exam.",endocrine;endocrine_exam;heent;heent_exam;lymph_nodes_and_thyroid;neck_mass;thyroid;thyroid_disease;thyroid_inspection_and_palpation,5,pending,,
abdomen_setup_positioning_positioning_and_draping,Abdominal exam,"tenderness pattern, bowel activity, organomegaly, or ascites clue",Abdominal exam,"Abnormal abdominal findings can change pain localization, obstruction/ileus concern, imaging threshold, surgical consultation, or need for serial abdominal exams.",https://www.aafp.org/afp/2023/0600/acute-abdominal-pain-adults.pdf,Open acute abdominal pain review and guideline-style public references,https://www.aafp.org/afp/2023/0600/acute-abdominal-pain-adults.pdf,,,guideline,low,0.5,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",abdomen;abdominal_exam;abdominal_pain;diabetes_foot;functional_status;msk_exam;pain;positioning;positioning_and_draping;setup;vascular_screen,5,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
abdomen_core_exam_inspection_inspect_abdomen,Abdominal pain; GI/GU exam,"tenderness pattern, bowel activity, organomegaly, or ascites clue",Abdominal pain; GI/GU exam,"Abnormal abdominal findings can change pain localization, obstruction/ileus concern, imaging threshold, surgical consultation, or need for serial abdominal exams.",https://www.aafp.org/afp/2023/0600/acute-abdominal-pain-adults.pdf,Open acute abdominal pain review and guideline-style public references,https://www.aafp.org/afp/2023/0600/acute-abdominal-pain-adults.pdf,,,guideline,low,1,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",abdomen;abdominal_exam;abdominal_pain;core_exam;gi_gu_exam;inspect_abdomen;inspection,6,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
abdomen_core_exam_auscultation_auscultate_abdomen,Abdominal pain; obstruction/ileus concern,"tenderness pattern, bowel activity, organomegaly, or ascites clue",Abdominal pain; obstruction/ileus concern,"Abnormal abdominal findings can change pain localization, obstruction/ileus concern, imaging threshold, surgical consultation, or need for serial abdominal exams.",https://www.aafp.org/afp/2023/0600/acute-abdominal-pain-adults.pdf,Open acute abdominal pain review and guideline-style public references,https://www.aafp.org/afp/2023/0600/acute-abdominal-pain-adults.pdf,,,guideline,low,1.5,stethoscope,inpatient bedside; outpatient clinic,Clean equipment before patient contact and interpret cautiously in noisy rooms.,abdomen;abdominal_exam;abdominal_pain;auscultate_abdomen;auscultation;core_exam;obstruction_ileus_concern,8,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
abdomen_core_exam_percussion_percuss_abdomen,Abdominal pain; ascites/organomegaly concern,"tenderness pattern, bowel activity, organomegaly, or ascites clue",Abdominal pain; ascites/organomegaly concern,"Abnormal abdominal findings can change pain localization, obstruction/ileus concern, imaging threshold, surgical consultation, or need for serial abdominal exams.",https://www.aafp.org/afp/2023/0600/acute-abdominal-pain-adults.pdf,Open acute abdominal pain review and guideline-style public references,https://www.aafp.org/afp/2023/0600/acute-abdominal-pain-adults.pdf,,,guideline,low,1.5,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",abdomen;abdominal_exam;abdominal_pain;ascites_organomegaly_concern;core_exam;percuss_abdomen;percussion,8,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
abdomen_core_exam_palpation_light_and_deep_palpation,Abdominal pain; GI/GU exam,peritoneal irritation or acute abdomen,Abdominal pain; GI/GU exam,"Positive acute-abdomen signs can prompt senior review, imaging, surgical consultation, NPO/analgesia planning, or serial abdominal exams.",https://www.aafp.org/afp/2023/0600/acute-abdominal-pain-adults.pdf,Open acute abdominal pain review and guideline-style public references,https://www.aafp.org/afp/2023/0600/acute-abdominal-pain-adults.pdf,,,guideline,low,1.5,penlight,inpatient bedside; outpatient clinic,"Use gentle technique; stop if severe pain, guarding, instability, or patient preference limits exam.",abdomen;abdominal_exam;abdominal_pain;core_exam;gi_gu_exam;light_and_deep_palpation;palpation,6,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
abdomen_organ_exam_spleen_palpate_spleen,LUQ pain; hematologic disease; infection,"tenderness pattern, bowel activity, organomegaly, or ascites clue",LUQ pain; hematologic disease; infection,"Abnormal abdominal findings can change pain localization, obstruction/ileus concern, imaging threshold, surgical consultation, or need for serial abdominal exams.",https://www.sccm.org/Clinical-Resources/Guidelines/Guidelines/Surviving-Sepsis-Guidelines-2021,Open acute abdominal pain review and guideline-style public references,https://www.aafp.org/afp/2023/0600/acute-abdominal-pain-adults.pdf,,,guideline,medium,2,none,inpatient bedside; outpatient clinic,"Use gentle technique; stop if severe pain, guarding, instability, or patient preference limits exam.",abdomen;abdominal_exam;abdominal_pain;dyspnea;functional_status;hematologic_disease;hypoxia;infection;luq_pain;msk_exam;organ_exam;pain;palpate_spleen;pneumonia;pulmonary_exam;respiratory_status;sepsis;spleen,6,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
abdomen_organ_exam_liver_percuss_liver_span,Liver disease; RUQ pain; volume overload,"tenderness pattern, bowel activity, organomegaly, or ascites clue",Liver disease; RUQ pain; volume overload,"Abnormal congestion findings can support diuresis decisions, escalation of respiratory support assessment, daily volume trending, or need for cardiac evaluation in context.",https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,Open acute abdominal pain review and guideline-style public references,https://www.aafp.org/afp/2023/0600/acute-abdominal-pain-adults.pdf,,,guideline,medium,2,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",abdomen;abdominal_exam;abdominal_pain;biliary_disease;cholecystitis;diuresis;heart_failure;liver;liver_disease;organ_exam;percuss_liver_span;ruq_pain;volume_overload;volume_status,8,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
abdomen_organ_exam_liver_palpate_liver_edge,RUQ pain; liver disease; heart failure,"tenderness pattern, bowel activity, organomegaly, or ascites clue",RUQ pain; liver disease; heart failure,"Abnormal congestion findings can support diuresis decisions, escalation of respiratory support assessment, daily volume trending, or need for cardiac evaluation in context.",https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,Open acute abdominal pain review and guideline-style public references,https://www.aafp.org/afp/2023/0600/acute-abdominal-pain-adults.pdf,,,guideline,low,1.5,none,inpatient bedside; outpatient clinic,"Use gentle technique; stop if severe pain, guarding, instability, or patient preference limits exam.",abdomen;abdominal_exam;abdominal_pain;biliary_disease;cholecystitis;diuresis;functional_status;heart_failure;liver;liver_disease;msk_exam;organ_exam;pain;palpate_liver_edge;ruq_pain;volume_overload;volume_status,6,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
abdomen_advanced_maneuvers_ruq_murphy_sign,RUQ pain; cholecystitis concern,acute cholecystitis or biliary inflammation,RUQ pain; cholecystitis concern,"Positive acute-abdomen signs can prompt senior review, imaging, surgical consultation, NPO/analgesia planning, or serial abdominal exams.",https://pmc.ncbi.nlm.nih.gov/articles/4908702/,Open review of abdominal eponyms; WSES acute calculous cholecystitis guideline,https://pmc.ncbi.nlm.nih.gov/articles/PMC6306141/,2.8,,systematic_review,medium,2,none,inpatient bedside; outpatient clinic,"Use gentle technique; stop if severe pain, guarding, instability, or patient preference limits exam.",abdomen;abdominal_exam;abdominal_pain;advanced_maneuvers;biliary_disease;cholecystitis;cholecystitis_concern;functional_status;msk_exam;murphy_sign;pain;ruq;ruq_pain,9,curated,Positive Murphy sign modestly increases concern for acute cholecystitis; open review reports LR+ 2.8 with broad CI.,2026-06-06
abdomen_advanced_maneuvers_peritoneal_rebound_tenderness,Peritoneal signs; acute abdomen,peritoneal irritation or acute abdomen,Peritoneal signs; acute abdomen,"Positive acute-abdomen signs can prompt senior review, imaging, surgical consultation, NPO/analgesia planning, or serial abdominal exams.",https://www.aafp.org/afp/2023/0600/acute-abdominal-pain-adults.pdf,Open acute abdominal pain review and guideline-style public references,https://www.aafp.org/afp/2023/0600/acute-abdominal-pain-adults.pdf,,,guideline,low,1,none,inpatient bedside; ED; clinic,"Use gentle technique; stop if severe pain, guarding, instability, or patient preference limits exam.",abdomen;abdominal_exam;abdominal_pain;acute_abdomen;advanced_maneuvers;peritoneal;peritoneal_signs;rebound_tenderness,9,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
abdomen_advanced_maneuvers_appendicitis_psoas_sign,RLQ pain; appendicitis concern,appendiceal irritation pattern,RLQ pain; appendicitis concern,"Positive acute-abdomen signs can prompt senior review, imaging, surgical consultation, NPO/analgesia planning, or serial abdominal exams.",https://pubmed.ncbi.nlm.nih.gov/?term=8918857,AAFP appendicitis review citing clinical likelihood ratios; JAMA Rational Clinical Examination PubMed record,https://www.aafp.org/pubs/afp/issues/1999/1101/p2027.html,2.38,,rce_or_meta_analysis,medium,2,none,inpatient bedside; outpatient clinic,"Use gentle technique; stop if severe pain, guarding, instability, or patient preference limits exam.",abdomen;abdominal_exam;abdominal_pain;advanced_maneuvers;appendicitis;appendicitis_concern;functional_status;msk_exam;pain;psoas_sign;rlq_pain,9,curated,Positive psoas sign modestly increases likelihood of appendicitis; public AAFP review reports LR+ 2.38.,2026-06-06
abdomen_advanced_maneuvers_appendicitis_obturator_sign,RLQ pain; appendicitis concern,appendiceal irritation pattern,RLQ pain; appendicitis concern,"Positive acute-abdomen signs can prompt senior review, imaging, surgical consultation, NPO/analgesia planning, or serial abdominal exams.",https://pubmed.ncbi.nlm.nih.gov/?term=8918857,JAMA Rational Clinical Examination appendicitis PubMed record; open acute-abdomen review,https://pubmed.ncbi.nlm.nih.gov/?term=8918857,,,rce_or_meta_analysis,medium,2,none,inpatient bedside; outpatient clinic,"Use gentle technique; stop if severe pain, guarding, instability, or patient preference limits exam.",abdomen;abdominal_exam;abdominal_pain;advanced_maneuvers;appendicitis;appendicitis_concern;functional_status;msk_exam;obturator_sign;pain;rlq_pain,9,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
abdomen_advanced_maneuvers_cva_cva_tenderness,Pyelonephritis; flank pain; AKI; renal colic,renal colic or pyelonephritis-associated renal tenderness,Pyelonephritis; flank pain; AKI; renal colic,"Renal tenderness or flank findings can support urine testing, imaging consideration, antimicrobial review, obstruction concern, or serial reassessment.",https://www.ncbi.nlm.nih.gov/sites/books/NBK519537/,PubMed study of CVA tenderness in suspected ureteral stone; NCBI acute pyelonephritis review,https://pubmed.ncbi.nlm.nih.gov/36605912/,1.3,0.7,systematic_review,low,1,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",abdomen;abdominal_exam;abdominal_pain;advanced_maneuvers;aki;cva;cva_tenderness;flank_pain;functional_status;msk_exam;pain;pyelonephritis;renal_colic,9,curated,"For suspected ureteral stone, PubMed abstract reports CVA tenderness sensitivity/specificity with LR+ 1.3 and LR- 0.7; interpret separately for pyelonephritis.",2026-06-06
cardiopulmonary_preparation_equipment_stethoscope_hygiene,"Before vital signs, pulmonary, vascular, or cardiac auscultation",Reduces infection risk and follows exam checklist preparation,"Before vital signs, pulmonary, vascular, or cardiac auscultation","New rhythm, murmur, displaced impulse, or extra sound can change telemetry, ECG/echo need, volume strategy, or escalation.",,Stanford Medicine 25 pulmonary exam guide,https://stanfordmedicine25.stanford.edu/the25/pulmonary.html,,,teaching_reference,low,0.5,stethoscope,inpatient bedside; ED; clinic,Clean equipment before patient contact and interpret cautiously in noisy rooms.,before_vital_signs_pulmonary_vascular_or_cardiac_auscultation;cardiopulmonary;dyspnea;equipment;hypoxia;infection;peripheral_pulses;pneumonia;preparation;pulmonary_exam;respiratory_status;sepsis;stethoscope_hygiene;vascular_disease,5,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_vital_signs_vitals_heart_rate,Routine vitals; cardiopulmonary concerns,bedside vital-sign instability and trend,Routine vitals; cardiopulmonary concerns,"Abnormal vitals or perfusion findings can trigger urgent reassessment, resuscitation, sepsis/shock pathway review, or escalation.",https://www.sccm.org/Clinical-Resources/Guidelines/Guidelines/Surviving-Sepsis-Guidelines-2021,Surviving Sepsis Campaign guideline; vital-sign trend interpreted in clinical context,https://www.sccm.org/Clinical-Resources/Guidelines/Guidelines/Surviving-Sepsis-Guidelines-2021,,,guideline,low,1.5,none,inpatient bedside; ED; clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cardiopulmonary;cardiopulmonary_concerns;heart_rate;hemodynamics;perfusion;routine_vitals;shock;vital_signs;vitals,9,public_lr_unavailable,"Vital-sign abnormalities are management-changing in sepsis, shock, dyspnea, and monitoring pathways; no diagnostic LR is assigned.",2026-06-06
cardiopulmonary_vital_signs_vitals_respiratory_rate,Routine vitals; dyspnea; infection; respiratory disease,bedside vital-sign instability and trend,Routine vitals; dyspnea; infection; respiratory disease,"Abnormal vitals or perfusion findings can trigger urgent reassessment, resuscitation, sepsis/shock pathway review, or escalation.",https://www.sccm.org/Clinical-Resources/Guidelines/Guidelines/Surviving-Sepsis-Guidelines-2021,Surviving Sepsis Campaign guideline; vital-sign trend interpreted in clinical context,https://www.sccm.org/Clinical-Resources/Guidelines/Guidelines/Surviving-Sepsis-Guidelines-2021,,,guideline,low,1,none,inpatient bedside; ED; clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cardiopulmonary;dyspnea;hypoxia;infection;pneumonia;pulmonary_exam;respiratory_disease;respiratory_rate;respiratory_status;routine_vitals;sepsis;vital_signs;vitals,9,public_lr_unavailable,"Vital-sign abnormalities are management-changing in sepsis, shock, dyspnea, and monitoring pathways; no diagnostic LR is assigned.",2026-06-06
cardiopulmonary_vital_signs_vitals_blood_pressure,Routine vitals; hypertension; shock; syncope,bedside vital-sign instability and trend,Routine vitals; hypertension; shock; syncope,"Abnormal vitals or perfusion findings can trigger urgent reassessment, resuscitation, sepsis/shock pathway review, or escalation.",https://www.sccm.org/Clinical-Resources/Guidelines/Guidelines/Surviving-Sepsis-Guidelines-2021,Stanford Medicine 25 blood pressure measurement techniques; Surviving Sepsis Campaign guideline,https://stanfordmedicine25.stanford.edu/the25/bppp.html,,,guideline,low,1.5,blood pressure cuff,inpatient bedside; ED; clinic,"Use appropriate cuff size and avoid affected limbs when contraindicated by lines, injury, fistula, or surgical precautions.",blood_pressure;cardiopulmonary;hemodynamics;hypertension;perfusion;routine_vitals;shock;syncope;vital_signs;vitals,9,public_lr_unavailable,"Vital-sign abnormalities are management-changing in sepsis, shock, dyspnea, and monitoring pathways; no diagnostic LR is assigned.",2026-06-06
cardiopulmonary_pulmonary_exam_posterior_thorax_inspect_posterior_thorax,Dyspnea; pulmonary exam,"focal consolidation, effusion, wheeze, work of breathing, or ventilation abnormality",Dyspnea; pulmonary exam,"New focal pulmonary findings can prompt oxygen/support reassessment, imaging review, antibiotics/bronchodilator consideration, or escalation.",,Stanford Medicine 25 pulmonary exam guide,https://stanfordmedicine25.stanford.edu/the25/pulmonary.html,,,teaching_reference,low,1,none,inpatient bedside; ED; clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cardiopulmonary;dyspnea;functional_status;hypoxia;inspect_posterior_thorax;msk_exam;pain;posterior_thorax;pulmonary_exam;respiratory_status,6,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_pulmonary_exam_posterior_thorax_tactile_fremitus,Pneumonia; effusion; pulmonary exam,"focal consolidation, effusion, wheeze, work of breathing, or ventilation abnormality",Pneumonia; effusion; pulmonary exam,"New focal pulmonary findings can prompt oxygen/support reassessment, imaging review, antibiotics/bronchodilator consideration, or escalation.",,Stanford Medicine 25 pulmonary exam guide,https://stanfordmedicine25.stanford.edu/the25/pulmonary.html,,,teaching_reference,low,1.5,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cardiopulmonary;dyspnea;effusion;hypoxia;infection;pneumonia;posterior_thorax;pulmonary_exam;respiratory_status;sepsis;tactile_fremitus,8,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_pulmonary_exam_posterior_thorax_percuss_posterior_lung_fields,Pneumonia; effusion; COPD/asthma,"focal consolidation, effusion, wheeze, work of breathing, or ventilation abnormality",Pneumonia; effusion; COPD/asthma,"New focal pulmonary findings can prompt oxygen/support reassessment, imaging review, antibiotics/bronchodilator consideration, or escalation.",,Stanford Medicine 25 pulmonary exam guide,https://stanfordmedicine25.stanford.edu/the25/pulmonary.html,,,teaching_reference,low,1.5,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cardiopulmonary;copd_asthma;dyspnea;effusion;hypoxia;infection;percuss_posterior_lung_fields;pneumonia;posterior_thorax;pulmonary_exam;respiratory_status;sepsis,8,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_pulmonary_exam_posterior_thorax_auscultate_posterior_lung_fields,Dyspnea; pulmonary disease; infection,"focal consolidation, effusion, wheeze, work of breathing, or ventilation abnormality",Dyspnea; pulmonary disease; infection,"New focal pulmonary findings can prompt oxygen/support reassessment, imaging review, antibiotics/bronchodilator consideration, or escalation.",https://www.sccm.org/Clinical-Resources/Guidelines/Guidelines/Surviving-Sepsis-Guidelines-2021,Stanford Medicine 25 pulmonary exam guide,https://stanfordmedicine25.stanford.edu/the25/pulmonary.html,,,teaching_reference,low,1.5,stethoscope,inpatient bedside; ED; clinic,Clean equipment before patient contact and interpret cautiously in noisy rooms.,auscultate_posterior_lung_fields;cardiopulmonary;dyspnea;heent_exam;hypoxia;infection;pneumonia;posterior_thorax;pulmonary_disease;pulmonary_exam;respiratory_status;sepsis,8,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_pulmonary_exam_lateral_thorax_auscultate_lateral_lung_fields,Dyspnea; pulmonary exam,"focal consolidation, effusion, wheeze, work of breathing, or ventilation abnormality",Dyspnea; pulmonary exam,"New focal pulmonary findings can prompt oxygen/support reassessment, imaging review, antibiotics/bronchodilator consideration, or escalation.",,Stanford Medicine 25 pulmonary exam guide,https://stanfordmedicine25.stanford.edu/the25/pulmonary.html,,,teaching_reference,low,1.5,stethoscope,inpatient bedside; ED; clinic,Clean equipment before patient contact and interpret cautiously in noisy rooms.,auscultate_lateral_lung_fields;cardiopulmonary;dyspnea;heent_exam;hypoxia;lateral_thorax;pulmonary_exam;respiratory_status,8,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_pulmonary_exam_anterior_thorax_inspect_anterior_thorax,Dyspnea; pulmonary exam,"focal consolidation, effusion, wheeze, work of breathing, or ventilation abnormality",Dyspnea; pulmonary exam,"New focal pulmonary findings can prompt oxygen/support reassessment, imaging review, antibiotics/bronchodilator consideration, or escalation.",,Stanford Medicine 25 pulmonary exam guide,https://stanfordmedicine25.stanford.edu/the25/pulmonary.html,,,teaching_reference,low,1,none,inpatient bedside; ED; clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",anterior_thorax;cardiopulmonary;dyspnea;hypoxia;inspect_anterior_thorax;pulmonary_exam;respiratory_status,6,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_pulmonary_exam_anterior_thorax_percuss_anterior_lung_fields,Pulmonary exam,"focal consolidation, effusion, wheeze, work of breathing, or ventilation abnormality",Pulmonary exam,"New focal pulmonary findings can prompt oxygen/support reassessment, imaging review, antibiotics/bronchodilator consideration, or escalation.",,Stanford Medicine 25 pulmonary exam guide,https://stanfordmedicine25.stanford.edu/the25/pulmonary.html,,,teaching_reference,low,1.5,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",anterior_thorax;cardiopulmonary;dyspnea;hypoxia;percuss_anterior_lung_fields;pulmonary_exam;respiratory_status,8,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_pulmonary_exam_anterior_thorax_auscultate_anterior_lung_fields,Dyspnea; pulmonary exam,"focal consolidation, effusion, wheeze, work of breathing, or ventilation abnormality",Dyspnea; pulmonary exam,"New focal pulmonary findings can prompt oxygen/support reassessment, imaging review, antibiotics/bronchodilator consideration, or escalation.",,Stanford Medicine 25 pulmonary exam guide,https://stanfordmedicine25.stanford.edu/the25/pulmonary.html,,,teaching_reference,low,1.5,stethoscope,inpatient bedside; ED; clinic,Clean equipment before patient contact and interpret cautiously in noisy rooms.,anterior_thorax;auscultate_anterior_lung_fields;cardiopulmonary;dyspnea;heent_exam;hypoxia;pulmonary_exam;respiratory_status,8,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_vascular_exam_setup_vascular_positioning,Volume status; heart failure; vascular exam,Vascular exam setup,Volume status; heart failure; vascular exam,"Abnormal congestion findings can support diuresis decisions, escalation of respiratory support assessment, daily volume trending, or need for cardiac evaluation in context.",https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,2022 AHA/ACC/HFSA heart failure guideline and public vascular/edema review sources,https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,,,guideline,low,0.5,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cardiopulmonary;diabetes_foot;diuresis;functional_status;heart_failure;msk_exam;pain;peripheral_pulses;setup;vascular_disease;vascular_exam;vascular_positioning;vascular_screen;volume_overload;volume_status,5,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_vascular_exam_neck_jvp,Heart failure; volume overload; shock,elevated right-sided filling pressure or venous congestion,Heart failure; volume overload; shock,"Abnormal congestion findings can support diuresis decisions, escalation of respiratory support assessment, daily volume trending, or need for cardiac evaluation in context.",https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,Stanford Medicine 25 neck vein exam; physical examination systematic review for pulmonary hypertension,https://pmc.ncbi.nlm.nih.gov/articles/PMC8523183/,2.47,0.42,systematic_review,medium,1,penlight,inpatient bedside; ED; clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cardiopulmonary;diuresis;heart_failure;hemodynamics;jvp;neck;perfusion;peripheral_pulses;shock;vascular_disease;vascular_exam;volume_overload;volume_status,9,curated,JVP elevation is management-relevant for venous congestion; public pulmonary-hypertension review reports LR+ 2.47 and LR- 0.42 for JVP elevation threshold.,2026-06-06
cardiopulmonary_vascular_exam_neck_carotid_auscultation_and_palpation,Vascular disease; stroke risk; syncope,"perfusion deficit, vascular disease, or limb ischemia clue",Vascular disease; stroke risk; syncope,"New focal neurologic findings can prompt urgent localization, stroke/neuro escalation, fall precautions, imaging review, or therapy planning.",https://www.hopkinsmedicine.org/health/conditions-and-diseases/neurological-exam,2022 AHA/ACC/HFSA heart failure guideline and public vascular/edema review sources,https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,,,guideline,low,1.5,stethoscope,inpatient bedside; ED; clinic,"Do not palpate both carotids at once; use caution with syncope, bruits, or known vascular disease.",cardiopulmonary;carotid_auscultation_and_palpation;hemodynamics;neck;neuro_exam;neurologic_localization;perfusion;peripheral_pulses;shock;stroke_risk;syncope;vascular_disease;vascular_exam,6,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_vascular_exam_upper_extremity_radial_pulses,Vascular exam; shock; limb symptoms,"perfusion deficit, vascular disease, or limb ischemia clue",Vascular exam; shock; limb symptoms,"Abnormal vitals or perfusion findings can trigger urgent reassessment, resuscitation, sepsis/shock pathway review, or escalation.",https://www.sccm.org/Clinical-Resources/Guidelines/Guidelines/Surviving-Sepsis-Guidelines-2021,2022 AHA/ACC/HFSA heart failure guideline and public vascular/edema review sources,https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,,,guideline,low,1.5,none,inpatient bedside; ED; clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cardiopulmonary;hemodynamics;limb_symptoms;perfusion;peripheral_pulses;radial_pulses;shock;upper_extremity;vascular_disease;vascular_exam,8,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_vascular_exam_lower_extremity_femoral_pulses,Vascular disease; limb ischemia,"perfusion deficit, vascular disease, or limb ischemia clue",Vascular disease; limb ischemia,"Pulse or foot abnormalities can prompt vascular/wound evaluation, limb-risk documentation, or perfusion imaging consideration.",,2022 AHA/ACC/HFSA heart failure guideline and public vascular/edema review sources,https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,,,guideline,low,1.5,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cardiopulmonary;femoral_pulses;limb_ischemia;lower_extremity;peripheral_pulses;vascular_disease;vascular_exam,8,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_vascular_exam_lower_extremity_posterior_tibial_pulses,Diabetes foot exam; vascular disease; edema,"perfusion deficit, vascular disease, or limb ischemia clue",Diabetes foot exam; vascular disease; edema,"Abnormal congestion findings can support diuresis decisions, escalation of respiratory support assessment, daily volume trending, or need for cardiac evaluation in context.",https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,2022 AHA/ACC/HFSA heart failure guideline and public vascular/edema review sources,https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,,,guideline,low,1.5,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cardiopulmonary;diabetes_foot;diabetes_foot_exam;diuresis;edema;functional_status;heart_failure;lower_extremity;msk_exam;pain;peripheral_pulses;posterior_tibial_pulses;vascular_disease;vascular_exam;vascular_screen;volume_overload;volume_status,9,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
